CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
69255,Customer_69255,19,Female,Chicago,20,79.65,349,0
77307,Customer_77307,51,Male,Houston,12,96.65,70,1
17069,Customer_17069,20,Male,Chicago,5,93.19,419,0
97064,Customer_97064,49,Male,Miami,15,44.33,277,0
16444,Customer_16444,70,Female,Chicago,18,39.45,81,1
41012,Customer_41012,58,Male,New York,19,92.0,313,1
34852,Customer_34852,52,Female,Miami,10,35.24,93,0
32275,Customer_32275,62,Female,Houston,6,91.59,242,1
20677,Customer_20677,65,Female,Houston,15,74.77,417,1
49625,Customer_49625,32,Male,Houston,2,87.96,441,0
12288,Customer_12288,57,Female,Miami,14,56.19,160,0
25375,Customer_25375,44,Male,New York,15,69.58,209,1
99286,Customer_99286,39,Male,Miami,3,86.66,243,1
78783,Customer_78783,48,Female,Los Angeles,8,86.47,147,0
7919,Customer_7919,32,Male,Los Angeles,10,96.58,122,1
47168,Customer_47168,52,Female,New York,18,33.77,168,0
13997,Customer_13997,63,Male,Los Angeles,16,52.91,370,1
52941,Customer_52941,50,Female,New York,14,30.63,143,0
52044,Customer_52044,62,Female,Miami,7,42.85,259,0
47627,Customer_47627,20,Male,Miami,18,49.52,167,0
54184,Customer_54184,70,Male,Houston,3,88.27,177,1
55793,Customer_55793,52,Male,Chicago,12,60.93,108,1
35816,Customer_35816,37,Male,Houston,16,82.05,431,0
11043,Customer_11043,52,Male,New York,20,73.7,107,0
43474,Customer_43474,58,Female,New York,19,92.74,232,0
60560,Customer_60560,64,Male,Miami,7,84.93,246,0
65404,Customer_65404,68,Female,Houston,16,99.8,430,0
99442,Customer_99442,47,Male,New York,24,82.55,328,1
95673,Customer_95673,68,Female,New York,24,90.45,315,1
26432,Customer_26432,61,Male,Chicago,13,35.08,365,1
65612,Customer_65612,27,Female,New York,23,75.98,129,0
36069,Customer_36069,40,Female,Miami,23,93.01,239,0
12479,Customer_12479,65,Female,Miami,11,37.03,465,1
59649,Customer_59649,50,Female,Miami,21,73.72,496,1
23320,Customer_23320,24,Male,Los Angeles,6,84.54,216,1
5843,Customer_5843,35,Male,Houston,12,94.92,454,1
22334,Customer_22334,51,Female,New York,22,32.77,266,0
23504,Customer_23504,18,Male,Houston,10,92.57,498,0
99856,Customer_99856,26,Male,Miami,20,52.19,365,0
7603,Customer_7603,53,Male,Miami,3,35.76,102,1
69659,Customer_69659,44,Male,Miami,7,75.07,69,0
98418,Customer_98418,25,Male,Houston,3,56.18,254,0
89978,Customer_89978,66,Female,Houston,20,82.19,267,0
82715,Customer_82715,67,Female,Chicago,15,99.99,314,0
41392,Customer_41392,49,Female,Los Angeles,20,82.58,438,1
2551,Customer_2551,24,Female,Miami,14,57.7,383,1
28874,Customer_28874,42,Female,Chicago,14,48.71,216,0
44544,Customer_44544,59,Female,Houston,19,89.47,170,0
95373,Customer_95373,69,Male,Los Angeles,20,31.97,149,1
94524,Customer_94524,20,Female,Miami,20,61.45,150,0
17078,Customer_17078,37,Female,Miami,21,33.28,116,1
619,Customer_619,19,Male,Chicago,14,37.68,195,1
97284,Customer_97284,36,Female,Houston,20,31.75,428,0
25887,Customer_25887,69,Male,Houston,12,88.7,70,1
43551,Customer_43551,49,Male,Miami,1,51.89,141,1
25530,Customer_25530,63,Female,New York,13,84.4,166,0
45185,Customer_45185,40,Female,Houston,6,34.97,130,1
96977,Customer_96977,53,Male,New York,11,43.12,385,1
63028,Customer_63028,32,Female,Houston,15,50.4,125,0
33732,Customer_33732,53,Female,Houston,7,39.52,145,0
10740,Customer_10740,26,Male,Los Angeles,11,71.5,79,1
59486,Customer_59486,40,Female,Los Angeles,4,40.86,135,0
38856,Customer_38856,19,Female,Miami,3,82.21,343,0
89638,Customer_89638,30,Female,New York,9,41.81,85,0
25502,Customer_25502,63,Female,New York,1,55.19,310,1
79295,Customer_79295,61,Male,Los Angeles,7,53.19,75,1
1568,Customer_1568,48,Female,Los Angeles,23,74.63,148,0
75662,Customer_75662,70,Male,New York,11,91.6,189,1
93671,Customer_93671,62,Female,New York,5,76.45,381,0
29889,Customer_29889,50,Male,Miami,5,84.55,112,1
70066,Customer_70066,29,Male,New York,13,46.97,386,0
89925,Customer_89925,34,Male,Miami,14,36.48,471,1
74420,Customer_74420,67,Female,New York,14,99.35,314,0
71978,Customer_71978,18,Male,Los Angeles,17,51.42,466,1
16523,Customer_16523,26,Female,Chicago,18,74.16,488,1
80998,Customer_80998,37,Female,Chicago,10,37.07,467,0
59420,Customer_59420,42,Female,Chicago,2,39.22,65,0
12981,Customer_12981,68,Female,Miami,5,96.92,52,0
5157,Customer_5157,28,Male,Los Angeles,22,92.29,218,0
39978,Customer_39978,32,Male,New York,11,46.43,91,0
56563,Customer_56563,40,Female,New York,9,44.56,60,0
56874,Customer_56874,62,Female,New York,10,30.52,309,0
97428,Customer_97428,23,Male,Houston,17,65.33,210,0
41222,Customer_41222,25,Male,Miami,6,93.44,483,1
3373,Customer_3373,24,Male,Miami,7,54.07,410,1
24074,Customer_24074,67,Male,Chicago,20,62.46,171,0
10211,Customer_10211,21,Female,Los Angeles,9,74.69,461,1
53009,Customer_53009,43,Female,Chicago,12,62.39,402,1
43672,Customer_43672,44,Male,Miami,2,58.24,54,0
19132,Customer_19132,58,Male,Los Angeles,9,88.53,91,0
19752,Customer_19752,34,Female,Chicago,4,49.75,139,1
68576,Customer_68576,69,Male,Miami,18,51.43,214,1
88093,Customer_88093,60,Male,New York,11,43.47,497,0
9381,Customer_9381,56,Female,Chicago,23,81.68,218,0
25838,Customer_25838,61,Female,Los Angeles,19,80.4,86,1
1583,Customer_1583,42,Male,New York,8,67.17,162,1
44872,Customer_44872,42,Male,Houston,24,67.27,152,1
60876,Customer_60876,62,Male,New York,17,66.85,306,0
70320,Customer_70320,20,Male,Chicago,19,55.44,331,0
70021,Customer_70021,23,Male,Los Angeles,17,97.06,426,0
84537,Customer_84537,34,Male,Miami,6,98.85,273,0
13610,Customer_13610,21,Female,Miami,19,58.83,492,0
9953,Customer_9953,46,Female,Houston,9,58.89,173,0
26353,Customer_26353,29,Female,Los Angeles,6,84.97,404,0
48178,Customer_48178,27,Male,Chicago,3,45.0,177,0
28978,Customer_28978,25,Male,Chicago,4,88.45,327,0
91464,Customer_91464,32,Male,Houston,23,83.99,69,1
9615,Customer_9615,52,Female,Houston,17,65.04,478,0
1518,Customer_1518,35,Female,Chicago,5,84.08,99,1
37417,Customer_37417,22,Male,Chicago,14,49.18,293,0
15210,Customer_15210,55,Female,New York,17,66.13,351,0
49869,Customer_49869,62,Female,Chicago,24,87.36,133,1
97916,Customer_97916,26,Female,Los Angeles,5,37.26,290,0
33922,Customer_33922,63,Male,Chicago,15,43.97,493,0
95138,Customer_95138,49,Female,Houston,14,94.43,396,0
44408,Customer_44408,28,Male,Houston,4,78.95,360,1
71073,Customer_71073,27,Male,Los Angeles,5,97.57,272,0
31280,Customer_31280,68,Female,Los Angeles,22,66.69,144,0
18710,Customer_18710,47,Male,Miami,4,83.6,494,1
38267,Customer_38267,55,Female,Miami,13,64.95,477,1
62877,Customer_62877,63,Female,Los Angeles,3,74.38,322,0
98180,Customer_98180,67,Female,Los Angeles,22,68.3,207,1
62083,Customer_62083,25,Male,Houston,12,53.85,222,1
50609,Customer_50609,61,Male,New York,19,85.87,241,1
95380,Customer_95380,36,Female,New York,6,84.19,444,0
60854,Customer_60854,37,Female,Miami,10,42.5,392,1
44554,Customer_44554,53,Female,Houston,2,51.08,116,0
61287,Customer_61287,61,Male,Chicago,23,58.63,317,0
67157,Customer_67157,39,Female,Chicago,15,69.47,383,1
38051,Customer_38051,44,Male,Houston,18,84.31,94,0
65191,Customer_65191,61,Female,Chicago,21,75.48,121,0
4622,Customer_4622,28,Female,Chicago,20,32.24,167,1
7647,Customer_7647,41,Female,Los Angeles,18,78.47,58,1
16116,Customer_16116,68,Female,New York,19,55.48,376,1
96124,Customer_96124,45,Male,New York,24,49.05,117,0
5269,Customer_5269,45,Female,New York,13,48.96,232,1
89767,Customer_89767,50,Male,New York,15,39.92,257,0
18459,Customer_18459,28,Male,New York,5,37.36,476,0
50199,Customer_50199,43,Male,Houston,17,41.92,337,0
33387,Customer_33387,70,Female,Houston,8,43.27,417,0
355,Customer_355,35,Male,Chicago,15,77.75,265,0
72282,Customer_72282,31,Male,Chicago,6,52.54,112,0
28136,Customer_28136,48,Female,Chicago,9,43.6,493,0
41617,Customer_41617,37,Male,Chicago,16,35.5,359,0
38382,Customer_38382,20,Male,Los Angeles,11,53.33,424,1
1363,Customer_1363,64,Female,Los Angeles,15,98.47,405,1
87026,Customer_87026,27,Male,Miami,1,83.82,358,0
56578,Customer_56578,68,Male,Miami,16,77.64,127,1
57011,Customer_57011,34,Female,Los Angeles,18,96.25,391,1
41055,Customer_41055,18,Male,Chicago,22,41.87,126,0
10512,Customer_10512,60,Male,Miami,13,77.01,322,0
58244,Customer_58244,27,Male,New York,20,51.2,440,1
33132,Customer_33132,63,Male,Miami,21,52.97,338,1
23368,Customer_23368,21,Female,Miami,19,48.73,73,0
38804,Customer_38804,35,Male,Houston,24,96.21,285,0
60706,Customer_60706,51,Female,Chicago,9,93.72,470,0
33291,Customer_33291,18,Male,Miami,20,68.31,68,1
69638,Customer_69638,25,Male,Houston,1,72.79,311,1
562,Customer_562,41,Male,Los Angeles,16,64.84,488,0
7804,Customer_7804,42,Female,Houston,15,62.57,420,1
75364,Customer_75364,29,Female,New York,18,69.38,65,1
37465,Customer_37465,27,Female,Houston,22,96.34,375,0
7463,Customer_7463,45,Female,Houston,15,62.56,382,1
28314,Customer_28314,30,Female,Los Angeles,11,49.2,262,0
65593,Customer_65593,53,Female,Houston,7,63.45,417,0
32605,Customer_32605,54,Female,Chicago,9,63.51,161,1
35380,Customer_35380,30,Female,Los Angeles,10,85.42,63,1
77699,Customer_77699,70,Female,New York,11,47.97,461,1
27059,Customer_27059,50,Male,Los Angeles,21,73.32,230,0
26842,Customer_26842,34,Female,Miami,14,85.07,425,0
51816,Customer_51816,24,Female,Chicago,20,96.47,338,1
28643,Customer_28643,30,Female,Houston,18,45.31,279,0
73339,Customer_73339,59,Male,Los Angeles,5,67.7,425,0
35843,Customer_35843,52,Male,Los Angeles,23,91.95,450,0
38549,Customer_38549,24,Male,Chicago,12,63.67,333,1
10634,Customer_10634,56,Female,New York,1,58.42,107,1
49822,Customer_49822,20,Female,New York,4,63.93,175,0
81041,Customer_81041,49,Male,Chicago,13,39.84,325,0
72220,Customer_72220,30,Female,Los Angeles,15,79.94,232,0
77213,Customer_77213,48,Female,Miami,18,54.29,237,0
54195,Customer_54195,48,Female,Miami,22,31.97,218,1
24942,Customer_24942,54,Male,Houston,15,80.81,216,0
43116,Customer_43116,53,Female,Miami,10,93.6,99,1
20919,Customer_20919,25,Female,Chicago,16,57.87,89,1
74049,Customer_74049,61,Female,Houston,17,66.17,51,1
1277,Customer_1277,55,Female,Houston,1,42.0,210,0
84527,Customer_84527,56,Male,Houston,13,46.33,335,1
37243,Customer_37243,45,Male,Houston,5,78.23,317,0
50977,Customer_50977,66,Female,Chicago,13,48.87,187,0
93490,Customer_93490,69,Male,Los Angeles,12,53.33,252,1
19403,Customer_19403,61,Female,New York,21,87.59,273,0
66980,Customer_66980,22,Female,New York,5,37.16,196,0
82215,Customer_82215,67,Female,Los Angeles,22,33.73,407,0
95153,Customer_95153,25,Female,Miami,9,56.24,104,0
33464,Customer_33464,69,Female,Chicago,3,85.07,73,1
92122,Customer_92122,53,Male,Chicago,17,54.14,57,1
24607,Customer_24607,37,Female,Miami,9,75.3,450,0
69832,Customer_69832,35,Female,Houston,5,86.15,436,1
28764,Customer_28764,37,Female,Chicago,22,50.51,484,1
67498,Customer_67498,20,Female,Chicago,9,82.82,443,0
97279,Customer_97279,34,Male,New York,20,71.79,277,0
63785,Customer_63785,18,Female,Miami,19,34.17,196,0
58923,Customer_58923,20,Male,Houston,18,88.78,300,1
5760,Customer_5760,23,Male,Houston,5,60.33,278,1
59747,Customer_59747,62,Male,Chicago,20,49.68,359,1
58103,Customer_58103,66,Male,Houston,11,51.59,469,1
92351,Customer_92351,37,Male,Houston,20,45.56,433,0
40169,Customer_40169,51,Female,Miami,18,35.02,248,1
10222,Customer_10222,61,Male,New York,9,34.17,200,1
44674,Customer_44674,42,Female,Chicago,4,62.07,102,1
99901,Customer_99901,60,Male,Los Angeles,7,99.56,342,0
69091,Customer_69091,23,Female,New York,24,94.9,122,0
15778,Customer_15778,23,Female,Los Angeles,24,86.89,64,0
36182,Customer_36182,44,Female,Houston,23,77.8,477,0
84097,Customer_84097,28,Male,Los Angeles,12,76.35,61,0
25023,Customer_25023,43,Female,Miami,11,42.19,129,0
90063,Customer_90063,45,Female,Miami,6,58.15,241,1
74943,Customer_74943,59,Female,New York,19,43.93,355,0
31919,Customer_31919,30,Female,Los Angeles,9,75.33,91,1
78307,Customer_78307,47,Male,Los Angeles,14,80.52,159,0
25191,Customer_25191,18,Male,Chicago,24,95.11,312,0
74593,Customer_74593,47,Male,Los Angeles,11,97.48,135,0
99415,Customer_99415,53,Male,New York,6,94.64,449,1
2152,Customer_2152,53,Male,Miami,14,94.99,490,1
7101,Customer_7101,36,Female,New York,16,35.37,133,0
97225,Customer_97225,50,Male,Houston,18,89.49,480,0
58481,Customer_58481,59,Male,Chicago,16,65.58,500,0
78459,Customer_78459,38,Male,Los Angeles,16,50.58,214,1
36943,Customer_36943,21,Female,Los Angeles,21,78.41,462,0
17628,Customer_17628,19,Male,Los Angeles,20,89.5,62,0
77146,Customer_77146,37,Female,Miami,17,54.84,484,1
67041,Customer_67041,23,Male,Los Angeles,22,32.66,55,1
66398,Customer_66398,51,Male,New York,13,64.97,218,1
20777,Customer_20777,67,Male,New York,4,60.91,240,1
27285,Customer_27285,19,Male,Chicago,2,54.56,377,0
26747,Customer_26747,31,Male,Chicago,15,64.31,312,0
22343,Customer_22343,49,Female,Chicago,21,64.05,368,1
77084,Customer_77084,58,Male,Houston,11,42.23,369,0
91287,Customer_91287,39,Female,Chicago,8,79.86,138,0
64988,Customer_64988,24,Male,Houston,12,51.07,340,0
91363,Customer_91363,33,Female,New York,13,92.23,213,1
75709,Customer_75709,50,Female,Miami,16,75.54,436,1
96358,Customer_96358,28,Male,Chicago,4,51.47,86,0
7961,Customer_7961,19,Female,Chicago,10,60.58,66,1
63388,Customer_63388,61,Female,Miami,5,63.34,147,0
47040,Customer_47040,24,Female,Chicago,18,74.93,495,0
83148,Customer_83148,57,Male,Houston,20,75.5,349,0
14890,Customer_14890,45,Female,Chicago,12,33.3,389,1
23220,Customer_23220,64,Female,Los Angeles,23,47.49,399,0
91005,Customer_91005,60,Female,Houston,11,68.04,139,0
86474,Customer_86474,18,Female,Los Angeles,6,64.69,387,1
70039,Customer_70039,44,Male,Los Angeles,13,50.49,147,1
68149,Customer_68149,25,Female,Los Angeles,13,35.34,57,1
27835,Customer_27835,43,Female,Houston,17,47.33,59,1
97892,Customer_97892,57,Male,Los Angeles,3,84.67,306,1
80310,Customer_80310,62,Male,Los Angeles,12,41.73,77,0
34825,Customer_34825,52,Female,New York,19,59.91,488,0
68169,Customer_68169,20,Female,New York,3,98.99,437,1
23301,Customer_23301,39,Male,Miami,7,39.17,185,0
42354,Customer_42354,39,Male,Los Angeles,22,67.72,449,1
14081,Customer_14081,49,Male,Chicago,16,63.31,171,0
73629,Customer_73629,38,Female,Los Angeles,1,43.33,370,1
9851,Customer_9851,53,Female,Miami,13,52.25,282,0
95733,Customer_95733,40,Male,Houston,16,36.21,58,0
43895,Customer_43895,36,Male,New York,6,52.2,388,1
74459,Customer_74459,40,Male,Los Angeles,2,58.43,79,0
63540,Customer_63540,40,Male,Houston,9,92.95,125,1
48320,Customer_48320,23,Male,Miami,22,62.2,80,1
30709,Customer_30709,35,Male,Chicago,22,50.12,177,0
73574,Customer_73574,33,Male,Chicago,9,71.73,440,1
78970,Customer_78970,20,Female,Houston,11,99.65,156,1
97727,Customer_97727,18,Male,New York,24,70.56,450,0
27965,Customer_27965,26,Male,Los Angeles,12,94.8,176,1
74212,Customer_74212,25,Female,Houston,11,53.8,317,0
42556,Customer_42556,30,Male,Chicago,16,84.83,148,1
69683,Customer_69683,50,Male,Chicago,10,66.57,171,1
25405,Customer_25405,40,Male,Miami,21,65.27,498,0
84283,Customer_84283,54,Female,Houston,10,57.62,425,0
15042,Customer_15042,51,Female,New York,5,98.19,234,0
8511,Customer_8511,28,Male,New York,10,70.45,258,0
33059,Customer_33059,52,Female,New York,11,46.54,452,1
74601,Customer_74601,61,Female,Chicago,20,76.89,380,1
58522,Customer_58522,39,Male,New York,1,35.35,308,1
61680,Customer_61680,53,Female,Chicago,2,55.56,475,0
26336,Customer_26336,23,Male,Chicago,22,38.19,251,1
21826,Customer_21826,66,Male,New York,5,91.12,301,0
16689,Customer_16689,18,Female,New York,17,86.25,498,1
55452,Customer_55452,69,Female,Chicago,13,77.27,479,0
67945,Customer_67945,70,Female,Chicago,20,80.0,112,0
43211,Customer_43211,43,Male,Miami,14,75.31,139,1
11228,Customer_11228,32,Male,Los Angeles,5,74.32,124,0
88376,Customer_88376,36,Female,Houston,11,73.0,364,0
72231,Customer_72231,42,Female,New York,12,89.49,304,1
53542,Customer_53542,40,Female,New York,7,77.36,271,0
45407,Customer_45407,53,Female,Chicago,1,90.9,146,1
94735,Customer_94735,31,Female,Miami,13,35.61,492,0
99530,Customer_99530,52,Male,Chicago,11,32.13,390,0
34772,Customer_34772,41,Male,Miami,2,39.44,388,0
87403,Customer_87403,42,Female,New York,1,97.24,440,0
91002,Customer_91002,69,Male,Houston,19,32.75,208,0
75204,Customer_75204,62,Male,Chicago,18,52.41,401,0
60086,Customer_60086,44,Female,Houston,15,90.45,60,0
17136,Customer_17136,69,Female,Chicago,6,59.37,474,1
8102,Customer_8102,65,Male,Houston,16,94.85,424,1
78248,Customer_78248,29,Female,Chicago,13,57.56,296,1
79548,Customer_79548,52,Female,Los Angeles,16,86.89,131,1
86035,Customer_86035,25,Female,New York,20,74.91,283,1
13633,Customer_13633,56,Male,Miami,23,88.86,132,1
4902,Customer_4902,39,Male,Houston,17,33.86,234,0
53397,Customer_53397,61,Female,Chicago,20,57.57,497,0
69119,Customer_69119,44,Male,Miami,23,65.44,260,1
36600,Customer_36600,65,Male,Houston,1,59.71,472,1
98434,Customer_98434,38,Female,Miami,10,96.71,490,1
41090,Customer_41090,54,Male,Los Angeles,16,84.28,272,1
82998,Customer_82998,59,Female,New York,18,74.96,267,1
49436,Customer_49436,33,Male,Chicago,8,44.75,351,1
1293,Customer_1293,52,Female,Miami,23,36.27,424,1
74991,Customer_74991,66,Female,New York,14,39.25,216,0
2,Customer_2,62,Female,New York,1,48.76,172,0
26168,Customer_26168,45,Female,Los Angeles,18,61.22,284,0
77879,Customer_77879,65,Male,Miami,7,79.31,156,0
26891,Customer_26891,50,Male,Houston,3,46.93,178,1
62625,Customer_62625,42,Male,Houston,5,92.45,148,0
91346,Customer_91346,21,Male,Houston,12,69.09,337,0
80166,Customer_80166,38,Female,Los Angeles,15,49.84,442,1
16621,Customer_16621,26,Male,Chicago,18,57.52,224,0
78478,Customer_78478,34,Female,Miami,12,84.74,141,0
43826,Customer_43826,38,Male,Miami,15,69.62,487,1
30692,Customer_30692,63,Male,Miami,10,88.0,395,1
1770,Customer_1770,20,Male,New York,22,64.38,180,0
16549,Customer_16549,43,Female,New York,2,33.93,248,0
73873,Customer_73873,39,Male,Houston,18,57.87,270,1
70173,Customer_70173,47,Female,Chicago,19,50.33,211,1
50918,Customer_50918,63,Female,Chicago,4,92.87,188,1
59619,Customer_59619,23,Male,Miami,22,40.26,383,0
58979,Customer_58979,69,Male,Chicago,3,65.03,169,1
72826,Customer_72826,63,Male,Miami,6,51.89,499,0
90362,Customer_90362,55,Female,Chicago,4,49.75,232,0
95257,Customer_95257,30,Male,New York,21,69.4,254,0
96831,Customer_96831,53,Male,Chicago,6,73.7,410,0
71542,Customer_71542,70,Female,Chicago,18,87.85,173,0
1740,Customer_1740,58,Male,New York,5,74.31,178,0
27928,Customer_27928,55,Female,Houston,21,58.8,136,0
55707,Customer_55707,56,Female,Miami,19,87.93,176,1
41578,Customer_41578,56,Male,Houston,18,40.09,148,1
34405,Customer_34405,20,Female,New York,16,89.81,358,1
88758,Customer_88758,70,Male,Miami,17,43.93,427,1
32093,Customer_32093,30,Female,Miami,22,91.32,223,1
54900,Customer_54900,44,Male,Chicago,3,39.82,102,0
2940,Customer_2940,63,Female,Miami,24,91.83,448,0
13788,Customer_13788,63,Male,Miami,22,94.53,352,1
44516,Customer_44516,47,Female,Miami,21,97.94,361,1
99236,Customer_99236,70,Male,Miami,3,57.42,371,1
79162,Customer_79162,25,Male,Los Angeles,10,92.63,194,0
84032,Customer_84032,67,Male,Houston,18,34.24,315,1
40,Customer_40,26,Male,Miami,1,46.16,495,0
52430,Customer_52430,62,Female,Houston,11,77.32,123,1
4491,Customer_4491,60,Female,Miami,2,33.45,112,1
85091,Customer_85091,46,Male,Chicago,8,39.29,109,0
95,Customer_95,40,Male,New York,17,85.3,140,1
63400,Customer_63400,70,Female,New York,1,43.88,424,1
75583,Customer_75583,30,Male,Los Angeles,7,50.25,76,1
62449,Customer_62449,37,Male,Houston,20,61.76,356,1
41530,Customer_41530,42,Female,Chicago,12,69.04,407,0
12696,Customer_12696,38,Female,Miami,21,82.29,284,1
43278,Customer_43278,40,Female,Chicago,1,47.69,449,1
54361,Customer_54361,42,Female,Miami,20,47.72,375,1
69902,Customer_69902,49,Female,Chicago,6,94.1,467,1
96764,Customer_96764,63,Male,Chicago,3,55.67,424,0
15442,Customer_15442,47,Male,Chicago,7,36.15,340,1
8636,Customer_8636,43,Female,Houston,23,86.65,257,0
67084,Customer_67084,37,Male,Houston,18,50.28,267,1
87950,Customer_87950,44,Male,New York,2,31.55,449,0
12839,Customer_12839,43,Male,New York,6,52.7,215,1
19426,Customer_19426,40,Male,New York,11,43.57,104,0
33786,Customer_33786,68,Male,Los Angeles,22,89.94,371,1
22704,Customer_22704,24,Male,Los Angeles,13,57.0,219,1
92328,Customer_92328,42,Male,Los Angeles,9,47.36,292,0
89454,Customer_89454,39,Female,New York,8,47.82,484,1
52123,Customer_52123,68,Male,Chicago,22,41.3,460,0
77986,Customer_77986,39,Female,Miami,5,33.65,338,1
85898,Customer_85898,30,Male,Miami,6,35.53,122,1
5776,Customer_5776,39,Female,New York,21,58.24,123,0
63816,Customer_63816,51,Male,New York,1,39.29,364,1
